projectID,project_type,extraction_order,date,site_name,filter_replicate,FilterID,vol_filtered_ml,location,location_broad,extraction_date,lat,lon,control,month,year,field_notes,technical_replicate,Cq,target,relative_conc_ng/uL,relative_conc_weighted_by_vol
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,815,5/9/2023,223R,C,20230509 223R C,150,223R,San Luis Wildlife Refuge,5/10/2023,37.225105,-120.804567,Sample,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,816,5/9/2023,236R,A,20230509 236R A,300,236R,San Luis Wildlife Refuge,5/10/2023,37.255103,-120.826431,Sample,May,2023,NA,1,34.80527115,LSL/FSL,5.19E-05,1.73E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,816,5/9/2023,236R,A,20230509 236R A,300,236R,San Luis Wildlife Refuge,5/10/2023,37.255103,-120.826431,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,816,5/9/2023,236R,A,20230509 236R A,300,236R,San Luis Wildlife Refuge,5/10/2023,37.255103,-120.826431,Sample,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,817,5/9/2023,236R,B,20230509 236R B,275,236R,San Luis Wildlife Refuge,5/10/2023,37.255103,-120.826431,Sample,May,2023,NA,1,35.88149643,LSL/FSL,2.45E-05,8.90E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,817,5/9/2023,236R,B,20230509 236R B,275,236R,San Luis Wildlife Refuge,5/10/2023,37.255103,-120.826431,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,817,5/9/2023,236R,B,20230509 236R B,275,236R,San Luis Wildlife Refuge,5/10/2023,37.255103,-120.826431,Sample,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,818,5/9/2023,236R,C,20230509 236R C,250,236R,San Luis Wildlife Refuge,5/10/2023,37.255103,-120.826431,Sample,May,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,818,5/9/2023,236R,C,20230509 236R C,250,236R,San Luis Wildlife Refuge,5/10/2023,37.255103,-120.826431,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,818,5/9/2023,236R,C,20230509 236R C,250,236R,San Luis Wildlife Refuge,5/10/2023,37.255103,-120.826431,Sample,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,819,5/9/2023,221R,A,20230509 221R A,350,221R,San Luis Wildlife Refuge,5/10/2023,37.268689,-120.842618,Sample,May,2023,NA,3,32.98159409,LSL/FSL,0.000184982,5.29E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,819,5/9/2023,221R,A,20230509 221R A,350,221R,San Luis Wildlife Refuge,5/10/2023,37.268689,-120.842618,Sample,May,2023,NA,1,34.52035904,LSL/FSL,6.33E-05,1.81E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,819,5/9/2023,221R,A,20230509 221R A,350,221R,San Luis Wildlife Refuge,5/10/2023,37.268689,-120.842618,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,820,5/9/2023,221R,B,20230509 221R B,425,221R,San Luis Wildlife Refuge,5/10/2023,37.268689,-120.842618,Sample,May,2023,NA,1,32.94078827,LSL/FSL,0.000190321,4.48E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,820,5/9/2023,221R,B,20230509 221R B,425,221R,San Luis Wildlife Refuge,5/10/2023,37.268689,-120.842618,Sample,May,2023,NA,3,34.22255325,LSL/FSL,7.79E-05,1.83E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,820,5/9/2023,221R,B,20230509 221R B,425,221R,San Luis Wildlife Refuge,5/10/2023,37.268689,-120.842618,Sample,May,2023,NA,2,34.37320709,LSL/FSL,7.01E-05,1.65E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,821,5/9/2023,221R,C,20230509 221R C,425,221R,San Luis Wildlife Refuge,5/10/2023,37.268689,-120.842618,Sample,May,2023,NA,2,31.61594582,LSL/FSL,0.000479427,1.13E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,821,5/9/2023,221R,C,20230509 221R C,425,221R,San Luis Wildlife Refuge,5/10/2023,37.268689,-120.842618,Sample,May,2023,NA,3,31.64485359,LSL/FSL,0.000469859,1.11E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,821,5/9/2023,221R,C,20230509 221R C,425,221R,San Luis Wildlife Refuge,5/10/2023,37.268689,-120.842618,Sample,May,2023,NA,1,32.77006912,LSL/FSL,0.000214383,5.04E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,822,5/9/2023,264R,A,20230509 264R A,150,264R,San Luis Wildlife Refuge,5/10/2023,37.224959,-120.804348,Sample,May,2023,NA,1,33.28538895,LSL/FSL,0.000149666,9.98E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,822,5/9/2023,264R,A,20230509 264R A,150,264R,San Luis Wildlife Refuge,5/10/2023,37.224959,-120.804348,Sample,May,2023,NA,2,34.3272934,LSL/FSL,7.24E-05,4.82E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,822,5/9/2023,264R,A,20230509 264R A,150,264R,San Luis Wildlife Refuge,5/10/2023,37.224959,-120.804348,Sample,May,2023,NA,3,34.63003922,LSL/FSL,5.86E-05,3.91E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,823,5/9/2023,264R,B,20230509 264R B,150,264R,San Luis Wildlife Refuge,5/10/2023,37.224959,-120.804348,Sample,May,2023,NA,3,34.26289368,LSL/FSL,7.57E-05,5.05E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,823,5/9/2023,264R,B,20230509 264R B,150,264R,San Luis Wildlife Refuge,5/10/2023,37.224959,-120.804348,Sample,May,2023,NA,1,34.2948761,LSL/FSL,7.40E-05,4.94E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,823,5/9/2023,264R,B,20230509 264R B,150,264R,San Luis Wildlife Refuge,5/10/2023,37.224959,-120.804348,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,824,5/9/2023,264R,C,20230509 264R C,125,264R,San Luis Wildlife Refuge,5/10/2023,37.224959,-120.804348,Sample,May,2023,NA,2,34.23093414,LSL/FSL,7.74E-05,6.19E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,824,5/9/2023,264R,C,20230509 264R C,125,264R,San Luis Wildlife Refuge,5/10/2023,37.224959,-120.804348,Sample,May,2023,NA,3,34.40402985,LSL/FSL,6.86E-05,5.49E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,824,5/9/2023,264R,C,20230509 264R C,125,264R,San Luis Wildlife Refuge,5/10/2023,37.224959,-120.804348,Sample,May,2023,NA,1,38.09542847,LSL/FSL,5.23E-06,4.18E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,825,5/9/2023,287R,A,20230509 287R A,475,257R,San Luis Wildlife Refuge,5/10/2023,37.273766,-120.843055,Sample,May,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,825,5/9/2023,287R,A,20230509 287R A,475,257R,San Luis Wildlife Refuge,5/10/2023,37.273766,-120.843055,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,826,5/9/2023,287R,B,20230509 287R B,500,257R,San Luis Wildlife Refuge,5/10/2023,37.273766,-120.843055,Sample,May,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,826,5/9/2023,287R,B,20230509 287R B,500,257R,San Luis Wildlife Refuge,5/10/2023,37.273766,-120.843055,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,826,5/9/2023,287R,B,20230509 287R B,500,257R,San Luis Wildlife Refuge,5/10/2023,37.273766,-120.843055,Sample,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,827,5/9/2023,287R,C,20230509 287R C,375,257R,San Luis Wildlife Refuge,5/10/2023,37.273766,-120.843055,Sample,May,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,827,5/9/2023,287R,C,20230509 287R C,375,257R,San Luis Wildlife Refuge,5/10/2023,37.273766,-120.843055,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,827,5/9/2023,287R,C,20230509 287R C,375,257R,San Luis Wildlife Refuge,5/10/2023,37.273766,-120.843055,Sample,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,828,5/11/2023,EXCT,1,20230511 EXCT 1,NA,EXCT,San Luis Wildlife Refuge,5/11/2023,NA,NA,Control,May,2023,NA,1,40,LSL/FSL,0,NA
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,828,5/11/2023,EXCT,1,20230511 EXCT 1,NA,EXCT,San Luis Wildlife Refuge,5/11/2023,NA,NA,Control,May,2023,NA,2,40,LSL/FSL,0,NA
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,828,5/11/2023,EXCT,1,20230511 EXCT 1,NA,EXCT,San Luis Wildlife Refuge,5/11/2023,NA,NA,Control,May,2023,NA,3,40,LSL/FSL,0,NA
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,829,5/10/2023,FLDCT,1,20230510 FLDCT 1,500,FLDCT,San Luis Wildlife Refuge,5/11/2023,NA,NA,Control,May,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,829,5/10/2023,FLDCT,1,20230510 FLDCT 1,500,FLDCT,San Luis Wildlife Refuge,5/11/2023,NA,NA,Control,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,829,5/10/2023,FLDCT,1,20230510 FLDCT 1,500,FLDCT,San Luis Wildlife Refuge,5/11/2023,NA,NA,Control,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,830,5/10/2023,200RX,A,20230510 200RX A,200,200RX,San Luis Wildlife Refuge,5/11/2023,37.255828,-120.827395,Sample,May,2023,NA,2,30.93323898,LSL/FSL,0.000771763,3.86E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,830,5/10/2023,200RX,A,20230510 200RX A,200,200RX,San Luis Wildlife Refuge,5/11/2023,37.255828,-120.827395,Sample,May,2023,NA,1,31.26916313,LSL/FSL,0.000610587,3.05E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,830,5/10/2023,200RX,A,20230510 200RX A,200,200RX,San Luis Wildlife Refuge,5/11/2023,37.255828,-120.827395,Sample,May,2023,NA,3,32.30801392,LSL/FSL,0.000295887,1.48E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,831,5/10/2023,200RX,B,20230510 200RX B,250,200RX,San Luis Wildlife Refuge,5/11/2023,37.255828,-120.827395,Sample,May,2023,NA,1,30.531353,LSL/FSL,0.001021403,4.09E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,831,5/10/2023,200RX,B,20230510 200RX B,250,200RX,San Luis Wildlife Refuge,5/11/2023,37.255828,-120.827395,Sample,May,2023,NA,3,31.36875343,LSL/FSL,0.000569621,2.28E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,831,5/10/2023,200RX,B,20230510 200RX B,250,200RX,San Luis Wildlife Refuge,5/11/2023,37.255828,-120.827395,Sample,May,2023,NA,2,31.39130592,LSL/FSL,0.000560733,2.24E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,832,5/10/2023,200RX,C,20230510 200RX C,350,200RX,San Luis Wildlife Refuge,5/11/2023,37.255828,-120.827395,Sample,May,2023,NA,3,31.65079117,LSL/FSL,0.000467918,1.34E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,832,5/10/2023,200RX,C,20230510 200RX C,350,200RX,San Luis Wildlife Refuge,5/11/2023,37.255828,-120.827395,Sample,May,2023,NA,2,31.77044487,LSL/FSL,0.000430459,1.23E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,832,5/10/2023,200RX,C,20230510 200RX C,350,200RX,San Luis Wildlife Refuge,5/11/2023,37.255828,-120.827395,Sample,May,2023,NA,1,32.05067062,LSL/FSL,0.000354049,1.01E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,833,5/10/2023,104RX,A,20230510 104RX A,150,104RX,San Luis Wildlife Refuge,5/11/2023,37.22062,-120.798748,Sample,May,2023,NA,3,30.85837555,LSL/FSL,0.000813124,5.42E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,833,5/10/2023,104RX,A,20230510 104RX A,150,104RX,San Luis Wildlife Refuge,5/11/2023,37.22062,-120.798748,Sample,May,2023,NA,1,31.10134697,LSL/FSL,0.000686391,4.58E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,833,5/10/2023,104RX,A,20230510 104RX A,150,104RX,San Luis Wildlife Refuge,5/11/2023,37.22062,-120.798748,Sample,May,2023,NA,2,31.36822128,LSL/FSL,0.000569832,3.80E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,834,5/10/2023,104RX,B,20230510 104RX B,200,104RX,San Luis Wildlife Refuge,5/11/2023,37.22062,-120.798748,Sample,May,2023,NA,2,31.55965042,LSL/FSL,0.000498622,2.49E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,834,5/10/2023,104RX,B,20230510 104RX B,200,104RX,San Luis Wildlife Refuge,5/11/2023,37.22062,-120.798748,Sample,May,2023,NA,1,31.84617424,LSL/FSL,0.000408316,2.04E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,834,5/10/2023,104RX,B,20230510 104RX B,200,104RX,San Luis Wildlife Refuge,5/11/2023,37.22062,-120.798748,Sample,May,2023,NA,3,32.11689758,LSL/FSL,0.00033807,1.69E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,835,5/10/2023,104RX,C,20230510 104RX C,250,104RX,San Luis Wildlife Refuge,5/11/2023,37.22062,-120.798748,Sample,May,2023,NA,1,31.14009666,LSL/FSL,0.000668091,2.67E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,835,5/10/2023,104RX,C,20230510 104RX C,250,104RX,San Luis Wildlife Refuge,5/11/2023,37.22062,-120.798748,Sample,May,2023,NA,3,31.52835274,LSL/FSL,0.000509625,2.04E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,835,5/10/2023,104RX,C,20230510 104RX C,250,104RX,San Luis Wildlife Refuge,5/11/2023,37.22062,-120.798748,Sample,May,2023,NA,2,31.79755211,LSL/FSL,0.000422398,1.69E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,836,5/10/2023,183RX,A,20230510 183RX A,450,183RX,San Luis Wildlife Refuge,5/11/2023,37.263472,-120.841271,Sample,May,2023,NA,3,36.87355042,LSL/FSL,1.23E-05,2.72E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,836,5/10/2023,183RX,A,20230510 183RX A,450,183RX,San Luis Wildlife Refuge,5/11/2023,37.263472,-120.841271,Sample,May,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,836,5/10/2023,183RX,A,20230510 183RX A,450,183RX,San Luis Wildlife Refuge,5/11/2023,37.263472,-120.841271,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,837,5/10/2023,183RX,B,20230510 183RX B,500,183RX,San Luis Wildlife Refuge,5/11/2023,37.263472,-120.841271,Sample,May,2023,NA,3,33.31298065,LSL/FSL,0.000146814,2.94E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,837,5/10/2023,183RX,B,20230510 183RX B,500,183RX,San Luis Wildlife Refuge,5/11/2023,37.263472,-120.841271,Sample,May,2023,NA,2,34.33438492,LSL/FSL,7.20E-05,1.44E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,837,5/10/2023,183RX,B,20230510 183RX B,500,183RX,San Luis Wildlife Refuge,5/11/2023,37.263472,-120.841271,Sample,May,2023,NA,1,34.75959015,LSL/FSL,5.35E-05,1.07E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,838,5/10/2023,183RX,C,20230510 183RX C,250,183RX,San Luis Wildlife Refuge,5/11/2023,37.263472,-120.841271,Sample,May,2023,NA,1,34.16780853,LSL/FSL,8.09E-05,3.24E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,838,5/10/2023,183RX,C,20230510 183RX C,250,183RX,San Luis Wildlife Refuge,5/11/2023,37.263472,-120.841271,Sample,May,2023,NA,2,35.54176331,LSL/FSL,3.10E-05,1.24E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,838,5/10/2023,183RX,C,20230510 183RX C,250,183RX,San Luis Wildlife Refuge,5/11/2023,37.263472,-120.841271,Sample,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,839,5/10/2023,121RX,A,20230510 121RX A,100,121RX,San Luis Wildlife Refuge,5/11/2023,37.195432,-120.765605,Sample,May,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,839,5/10/2023,121RX,A,20230510 121RX A,100,121RX,San Luis Wildlife Refuge,5/11/2023,37.195432,-120.765605,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,839,5/10/2023,121RX,A,20230510 121RX A,100,121RX,San Luis Wildlife Refuge,5/11/2023,37.195432,-120.765605,Sample,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,840,5/10/2023,121RX,B,20230510 121RX B,75,121RX,San Luis Wildlife Refuge,5/11/2023,37.195432,-120.765605,Sample,May,2023,NA,2,33.34544373,LSL/FSL,0.000143527,1.91E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,840,5/10/2023,121RX,B,20230510 121RX B,75,121RX,San Luis Wildlife Refuge,5/11/2023,37.195432,-120.765605,Sample,May,2023,NA,1,33.40924072,LSL/FSL,0.000137282,1.83E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,840,5/10/2023,121RX,B,20230510 121RX B,75,121RX,San Luis Wildlife Refuge,5/11/2023,37.195432,-120.765605,Sample,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,841,5/10/2023,121RX,C,20230510 121RX C,75,121RX,San Luis Wildlife Refuge,5/11/2023,37.195432,-120.765605,Sample,May,2023,NA,2,34.80656052,LSL/FSL,5.18E-05,6.91E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,841,5/10/2023,121RX,C,20230510 121RX C,75,121RX,San Luis Wildlife Refuge,5/11/2023,37.195432,-120.765605,Sample,May,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,841,5/10/2023,121RX,C,20230510 121RX C,75,121RX,San Luis Wildlife Refuge,5/11/2023,37.195432,-120.765605,Sample,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,842,5/10/2023,145RX,A,20230510 145RX A,150,145RX,San Luis Wildlife Refuge,5/11/2023,37.202307,-120.769033,Sample,May,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,842,5/10/2023,145RX,A,20230510 145RX A,150,145RX,San Luis Wildlife Refuge,5/11/2023,37.202307,-120.769033,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,842,5/10/2023,145RX,A,20230510 145RX A,150,145RX,San Luis Wildlife Refuge,5/11/2023,37.202307,-120.769033,Sample,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,843,5/10/2023,145RX,B,20230510 145RX B,500,145RX,San Luis Wildlife Refuge,5/11/2023,37.202307,-120.769033,Sample,May,2023,NA,2,35.38862228,LSL/FSL,3.45E-05,6.91E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,843,5/10/2023,145RX,B,20230510 145RX B,500,145RX,San Luis Wildlife Refuge,5/11/2023,37.202307,-120.769033,Sample,May,2023,NA,3,36.54311752,LSL/FSL,1.54E-05,3.09E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,843,5/10/2023,145RX,B,20230510 145RX B,500,145RX,San Luis Wildlife Refuge,5/11/2023,37.202307,-120.769033,Sample,May,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,844,5/10/2023,145RX,C,20230510 145RX C,150,145RX,San Luis Wildlife Refuge,5/11/2023,37.202307,-120.769033,Sample,May,2023,NA,1,33.83228683,LSL/FSL,0.00010221,6.81E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,844,5/10/2023,145RX,C,20230510 145RX C,150,145RX,San Luis Wildlife Refuge,5/11/2023,37.202307,-120.769033,Sample,May,2023,NA,2,34.56702805,LSL/FSL,6.12E-05,4.08E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,844,5/10/2023,145RX,C,20230510 145RX C,150,145RX,San Luis Wildlife Refuge,5/11/2023,37.202307,-120.769033,Sample,May,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,845,5/10/2023,139RX,A,20230510 139RX A,100,139RX,San Luis Wildlife Refuge,5/11/2023,37.198074,-120.768376,Sample,May,2023,NA,3,33.59529495,LSL/FSL,0.000120577,1.21E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,845,5/10/2023,139RX,A,20230510 139RX A,100,139RX,San Luis Wildlife Refuge,5/11/2023,37.198074,-120.768376,Sample,May,2023,NA,1,34.30426025,LSL/FSL,7.35E-05,7.35E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,845,5/10/2023,139RX,A,20230510 139RX A,100,139RX,San Luis Wildlife Refuge,5/11/2023,37.198074,-120.768376,Sample,May,2023,NA,2,35.1315918,LSL/FSL,4.13E-05,4.13E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,846,5/10/2023,139RX,B,20230510 139RX B,100,139RX,San Luis Wildlife Refuge,5/11/2023,37.198074,-120.768376,Sample,May,2023,NA,2,33.64768219,LSL/FSL,0.000116252,1.16E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,846,5/10/2023,139RX,B,20230510 139RX B,100,139RX,San Luis Wildlife Refuge,5/11/2023,37.198074,-120.768376,Sample,May,2023,NA,1,34.2629509,LSL/FSL,7.57E-05,7.57E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,847,5/10/2023,139RX,C,20230510 139RX C,100,139RX,San Luis Wildlife Refuge,5/11/2023,37.198074,-120.768376,Sample,May,2023,NA,2,33.02770615,LSL/FSL,0.000179128,1.79E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,847,5/10/2023,139RX,C,20230510 139RX C,100,139RX,San Luis Wildlife Refuge,5/11/2023,37.198074,-120.768376,Sample,May,2023,NA,1,34.60992813,LSL/FSL,5.94E-05,5.94E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,848,5/10/2023,105RX,A,20230510 105RX A,125,105RX,San Luis Wildlife Refuge,5/11/2023,37.211447,-120.783331,Sample,May,2023,NA,3,34.63386536,LSL/FSL,5.84E-05,4.68E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,848,5/10/2023,105RX,A,20230510 105RX A,125,105RX,San Luis Wildlife Refuge,5/11/2023,37.211447,-120.783331,Sample,May,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,848,5/10/2023,105RX,A,20230510 105RX A,125,105RX,San Luis Wildlife Refuge,5/11/2023,37.211447,-120.783331,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,849,5/10/2023,105RX,B,20230510 105RX B,150,105RX,San Luis Wildlife Refuge,5/11/2023,37.211447,-120.783331,Sample,May,2023,NA,3,33.52764511,LSL/FSL,0.000126402,8.43E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,849,5/10/2023,105RX,B,20230510 105RX B,150,105RX,San Luis Wildlife Refuge,5/11/2023,37.211447,-120.783331,Sample,May,2023,NA,1,34.62753677,LSL/FSL,5.87E-05,3.91E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,849,5/10/2023,105RX,B,20230510 105RX B,150,105RX,San Luis Wildlife Refuge,5/11/2023,37.211447,-120.783331,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,850,5/10/2023,105RX,C,20230510 105RX C,150,105RX,San Luis Wildlife Refuge,5/11/2023,37.211447,-120.783331,Sample,May,2023,NA,3,38.19268036,LSL/FSL,4.89E-06,3.26E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,850,5/10/2023,105RX,C,20230510 105RX C,150,105RX,San Luis Wildlife Refuge,5/11/2023,37.211447,-120.783331,Sample,May,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,850,5/10/2023,105RX,C,20230510 105RX C,150,105RX,San Luis Wildlife Refuge,5/11/2023,37.211447,-120.783331,Sample,May,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,851,5/10/2023,109RX,A,20230510 109RX A,100,109RX,San Luis Wildlife Refuge,5/11/2023,37.206197,-120.77776,Sample,May,2023,NA,2,33.25827408,LSL/FSL,0.000152523,1.53E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,851,5/10/2023,109RX,A,20230510 109RX A,100,109RX,San Luis Wildlife Refuge,5/11/2023,37.206197,-120.77776,Sample,May,2023,NA,3,34.52796936,LSL/FSL,6.29E-05,6.29E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,851,5/10/2023,109RX,A,20230510 109RX A,100,109RX,San Luis Wildlife Refuge,5/11/2023,37.206197,-120.77776,Sample,May,2023,NA,1,38.74721527,LSL/FSL,3.32E-06,3.32E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,852,5/10/2023,109RX,B,20230510 109RX B,100,109RX,San Luis Wildlife Refuge,5/11/2023,37.206197,-120.77776,Sample,May,2023,NA,2,34.33481979,LSL/FSL,7.20E-05,7.20E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,852,5/10/2023,109RX,B,20230510 109RX B,100,109RX,San Luis Wildlife Refuge,5/11/2023,37.206197,-120.77776,Sample,May,2023,NA,1,34.81071472,LSL/FSL,5.17E-05,5.17E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,852,5/10/2023,109RX,B,20230510 109RX B,100,109RX,San Luis Wildlife Refuge,5/11/2023,37.206197,-120.77776,Sample,May,2023,NA,3,36.46683502,LSL/FSL,1.63E-05,1.63E-07
